,employee_id,last_name,first_name,title,reports_to,birth_date,hire_date,address,city,state,country,postal_code,phone,fax,email,c_customer_id,c_first_name,c_last_name,c_company,c_address,c_city,c_state,c_country,c_postal_code,c_phone,c_fax,c_email,support_rep_id,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,t_unit_price
2067,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2079,Cinema Mudo,169,1,7,,227918,7612168,0.99
2068,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2085,Meu Erro,169,1,7,,208431,6893533,0.99
2069,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2091,Ser� Que Vai Chover?,169,1,7,,337057,11133830,0.99
2070,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2097,"Mama, I'm Coming Home",173,2,1,"L. Kilmister, O. Osbourne & Z. Wylde",251586,4302390,0.99
2071,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2103,Flying High Again,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",261224,8481822,0.99
2072,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,1,Lu�s,Gon�alves,Embraer - Empresa Brasileira de Aeron�utica S.A.,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,+55 (12) 3923-5566,luisg@embraer.com.br,3,382,1,2013-08-07,"Av. Brigadeiro Faria Lima, 2170",S�o Jos� dos Campos,SP,Brazil,12227-000,8.91,2109,Paranoid,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",176352,5729813,0.99
2073,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2118,Most High,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",336535,10999203,0.99
2074,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2127,Your Blue Room,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328228,10867860,0.99
2075,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2136,Plot 180,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,0.99
2076,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2145,Sanctuary,177,1,1,David Murray/Paul Di'Anno/Steve Harris,198844,6423543,0.99
2077,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2154,Untitled,178,1,1,Pearl Jam,122801,3957141,0.99
2078,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2163,Black,178,1,1,Stone Gossard & Eddie Vedder,415712,13580009,0.99
2079,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2172,Big Wave,179,1,4,Jeff Ament,178573,5858788,0.99
2080,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2181,Cropduster,180,1,1,Matt Cameron,231888,7588928,0.99
2081,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2190,1/2 Full,180,1,1,Jeff Ament,251010,8197219,0.99
2082,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2199,Oceans,181,1,1,Jeff Ament/Stone Gossard,162194,5282368,0.99
2083,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2208,Dissident,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,215510,7034500,0.99
2084,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2217,Don't Look Back,141,1,8,,221100,7344023,0.99
2085,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2226,Pick Myself Up,141,1,8,,234684,7788255,0.99
2086,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,10,Eduardo,Martins,Woodstock Discos,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,+55 (11) 3033-5446,+55 (11) 3033-4564,eduardo@woodstock.com.br,4,383,10,2013-08-12,"Rua Dr. Falc�o Filho, 155",S�o Paulo,SP,Brazil,01007-010,13.86,2235,Any Colour You Like,183,1,1,"Gilmour, Mason, Wright, Waters",205740,6707989,0.99
2087,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,24,Frank,Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,3,384,24,2013-08-20,162 E Superior Street,Chicago,IL,USA,60611,0.99,2249,Rappers Reais,184,1,17,,202004,6684160,0.99
2088,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,385,25,2013-09-02,319 N. Frances Street,Madison,WI,USA,53703,1.98,2250,Nega Do Cabelo Duro,184,1,17,,121808,4116536,0.99
2089,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,25,Victor,Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,5,385,25,2013-09-02,319 N. Frances Street,Madison,WI,USA,53703,1.98,2251,Hemp Family,184,1,17,,205923,6806900,0.99
2090,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,386,27,2013-09-02,1033 N Park Ave,Tucson,AZ,USA,85719,1.98,2253,Se Liga,184,1,17,,410409,13559173,0.99
2091,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,386,27,2013-09-02,1033 N Park Ave,Tucson,AZ,USA,85719,1.98,2255,Another One Bites The Dust,185,1,1,"Deacon, John",216946,7172355,0.99
2092,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,29,Robert,Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,3,387,29,2013-09-03,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,3.96,2257,Fat Bottomed Girls,185,1,1,"May, Brian",204695,6630041,0.99
2093,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,29,Robert,Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,3,387,29,2013-09-03,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,3.96,2259,You're My Best Friend,185,1,1,"Deacon, John",172225,5602173,0.99
2094,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,29,Robert,Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,3,387,29,2013-09-03,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,3.96,2261,Save Me,185,1,1,"May, Brian",228832,7444624,0.99
2095,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,29,Robert,Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,3,387,29,2013-09-03,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,3.96,2263,Somebody To Love,185,1,1,"Mercury, Freddie",297351,9650520,0.99
2096,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2267,Flash,185,1,1,"May, Brian",168489,5464986,0.99
2097,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2271,We Will Rock You,186,1,1,May,122671,4026815,0.99
2098,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2275,Spread Your Wings,186,1,1,Deacon,275356,8936992,0.99
2099,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2279,Who Needs You,186,1,1,Deacon,186958,6292969,0.99
2100,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2283,Me In Honey,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,246674,8194751,0.99
2101,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,33,Ellie,Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,3,388,33,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94,2287,You Are The Everything,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,226298,7373181,0.99
2102,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2293,Hairshirt,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,235911,7753807,0.99
2103,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2299,Undertow,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,309498,10131005,0.99
2104,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2305,Binky The Doormat,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,301688,9950320,0.99
2105,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2311,Low,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,296777,9633860,0.99
2106,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2317,country Feedback,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,249782,8178943,0.99
2107,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2323,Don't Go Back To Rockville,190,1,4,R.E.M.,272352,9010715,0.99
2108,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2329,I Believe,190,1,4,R.E.M.,227709,7542929,0.99
2109,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2335,A Sua,191,1,4,Rodolfo,142132,4622064,0.99
2110,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,39,Camille,Bernard,,"4, Rue Milton",Paris,,France,75009,+33 01 49 70 65 65,,camille.bernard@yahoo.fr,4,389,39,2013-09-07,"4, Rue Milton",Paris,,France,75009,8.91,2341,B�-a-B�,191,1,4,Rodolfo,249051,8130636,0.99
2111,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2350,Sapato 36,192,1,1,,196702,6507301,0.99
2112,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2359,If You Have To Ask,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,216790,7199175,0.99
2113,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2368,Under The Bridge,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359,8682716,0.99
2114,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2377,This Is The Place,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906,8469765,0.99
